Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,43.39042280181279,66.11335590258818,63.98663183773816
1,80.40332708443296,80.12995522551054,79.38306699446834
2,85.73976666727336,78.05503986021623,75.40334972341732
3,87.44699051744536,87.31025445014743,87.48463429625076
4,88.50627013450304,85.45375122856831,83.99661954517516
5,89.199716069381,88.50060063339522,87.81115550092193
6,89.6638334273702,88.05285573877907,88.34895513214505
7,90.09154942394846,88.16752211422956,87.78042409342348
8,90.37001983874198,88.97018674238288,88.99047326367547
9,90.49924467175073,88.4514579010593,87.64597418561769
10,92.59778315709009,92.27913071966802,92.81653349723416
11,93.01821888138618,92.37195588074697,92.69744929317763
12,93.19112534808802,92.31735284481817,93.0239704978488
13,93.27484847933313,92.27913071966802,93.34665027658265
14,93.34947127022552,92.43201922026864,92.87031346035648
15,93.69164406748813,92.552145899312,93.23524892440072
16,93.73896583732233,92.70503439991263,93.32360172095882
17,93.71530495240522,92.4702413454188,93.24293177627536
18,93.79902808365034,92.69411379272687,93.30439459127227
19,93.69164406748813,92.62859014961232,93.30823601720958
20,93.63522195730121,92.61220923883367,93.27750460971112
21,93.71348488433468,92.57944741727641,93.33128457283343
22,93.79538794750924,92.59036802446217,93.24293177627536
23,93.81176856014416,92.71595500709839,93.21220036877689
24,93.80266821979143,92.74871682865567,93.25061462814996
