Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,46.88131336111971,54.7777656437698,55.80055316533497
1,81.39162404673935,82.7017582177569,81.93761524277812
2,86.27122654387274,81.00906410396418,76.90918869084203
3,87.97117012176255,87.33755596811183,87.88030116779348
4,88.87210381668275,88.21666484656548,88.91364474492931
5,89.62743206595927,85.24079938844599,82.56760909649661
6,89.99690588428008,88.39139456153762,88.93285187461585
7,90.31905793276668,89.37970951184886,89.54748002458511
8,90.61208889212458,87.26111171781152,86.53196066379839
9,90.70127222758131,88.95926613519713,89.53211432083589
10,92.55956172760862,92.31189254122529,92.84726490473263
11,93.03823963016218,92.60128863164792,93.0739090350338
12,93.15290391860657,92.60128863164792,93.01244622003686
13,93.27120834319203,92.49208255979032,93.23524892440072
14,93.3931529039186,92.66135197116961,93.08927473878302
15,93.55877909833829,92.80331986458448,93.23524892440072
16,93.60792093624302,92.87430381129191,93.30823601720958
17,93.86819067033107,92.69957409631976,93.4157959434542
18,93.75898658609833,92.95074806159222,93.40427166564228
19,93.77536719873324,92.81970077536312,93.43884449907806
20,93.69528420362923,92.72141531069128,93.41963736939151
21,93.84816992155507,92.62859014961232,93.41963736939151
22,93.70256447591142,92.81424047177023,93.4157959434542
23,93.70438454398196,92.83062138254887,93.42347879532882
24,93.81176856014416,92.73779622146992,93.37738168408112
