Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,38.538121325737585,53.1014524407557,50.69529809465273
1,79.23120324700145,84.53642022496452,83.12077443146896
2,85.41397448264566,83.5644861854319,81.3921327596804
3,87.31048541215442,86.87343016271704,85.77135832821142
4,88.42800720746956,84.88041935131594,84.78027043638599
5,89.07595144058388,84.85857813694442,81.40749846342962
6,89.42176437398759,88.83367915256089,88.02627535341118
7,89.99872595235063,88.93196461723272,88.22987092808849
8,90.34453888575433,89.96942229987988,89.79717271051013
9,90.69399195529914,89.78377197772195,88.06084818684695
10,92.55410152339698,92.32827345200393,92.52458512599875
11,92.97635731576361,92.39379709511849,92.74354640442532
12,93.12378282947783,92.33373375559681,92.98939766441302
13,93.37313215514261,92.57398711368351,93.08927473878302
14,93.43865460568226,92.57944741727641,93.08159188690841
15,93.54057841763283,92.67227257835535,93.05854333128455
16,93.45139508217608,92.6067489352408,93.13921327596803
17,93.66434304642995,92.67227257835535,93.07006760909648
18,93.61702127659575,92.71595500709839,93.05086047940995
19,93.60974100431356,92.53576498853336,93.18531038721572
20,93.70802468012305,92.54668559571913,93.16226183159188
21,93.66434304642995,92.67227257835535,93.20067609096496
22,93.7189450885463,92.89614502566343,93.18146896127843
23,93.7462461096045,92.69411379272687,93.19299323909034
24,93.6115610723841,92.80331986458448,93.23140749846343
