Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,45.35973645414339,79.0597357213061,79.7019053472649
1,88.1276959758295,89.43977285137053,89.76644130301167
2,91.7569117084979,90.52637326635362,90.38106945298094
3,93.23116684564003,91.11608605438462,89.70497848801475
4,94.22310394408751,93.31658840231518,92.04824830977259
5,94.93475055967093,95.01474281970079,92.61293792255685
6,95.77744207633366,93.84623785082451,90.90350338045482
7,96.25065977467558,96.10134323468384,92.85494775660725
8,96.68929617967713,93.19646172327182,89.76644130301167
9,97.28445843874562,95.36420224964507,91.45666871542716
10,98.83515643485067,97.82679917003385,93.35049170251996
11,99.4321387619897,98.03429070656328,93.41963736939151
12,99.60140509255046,98.09981434967784,93.28902888752305
13,99.69240849607776,98.12711586764225,93.32360172095882
14,99.7579309466174,98.17625859997815,93.30055316533496
15,99.8052527164516,98.17625859997815,93.31207744314689
16,99.82527346522761,98.15987768919953,93.32744314689612
17,99.83255373750978,98.21448072512831,93.31207744314689
18,99.83073366943924,98.20356011794256,93.31207744314689
19,99.83437380558033,98.18717920716392,93.31207744314689
20,99.84711428207416,98.18717920716392,93.32744314689612
21,99.83619387365088,98.20902042153544,93.33512599877074
22,99.85439455435635,98.19263951075679,93.32360172095882
23,99.83619387365088,98.18717920716392,93.31976029502151
24,99.83619387365088,98.20902042153544,93.31976029502151
