Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,55.452013905320065,80.03166976083871,80.04763368162261
1,86.67710172360447,87.06454078846784,88.67931776275353
2,89.08141164479552,88.65348913399586,88.33358942839581
3,90.56840725843148,89.78923228131485,90.01229256299938
4,91.25093278488616,90.2588183903025,91.6679471419791
5,91.81333381868482,91.45462487714317,91.86770129071911
6,92.13912600331253,91.66757671726549,92.53226797787339
7,92.59778315709009,91.30719668013542,92.24031960663798
8,92.88353384416578,92.29005132685377,92.79732636754763
9,93.04005969823272,92.04979796876707,92.84342347879532
10,94.48155361010502,93.88445997597466,94.54517516902273
11,95.03485430355096,93.96636452986786,94.52212661339888
12,95.16771927270081,94.02642786938954,94.59127228027043
13,95.34244580747321,94.0100469586109,94.58743085433312
14,95.45529002784706,93.87353936878891,94.63352796558081
15,95.69917914930019,94.26668122747624,94.77566072526122
16,95.77016180405148,94.05918969094682,94.75645359557467
17,95.74286078299329,94.13017363765425,94.77950215119851
18,95.78654241668639,94.21207819154745,94.84864781807006
19,95.68279853666527,94.16839576280441,94.79870928088505
20,95.77016180405148,94.2503003166976,94.78334357713582
21,95.87572575214314,94.03188817298242,94.77950215119851
22,95.77380194019257,94.16839576280441,94.8179164105716
23,95.7829022805453,93.92268210112482,94.82175783650891
24,95.69007880894746,94.04826908376106,94.77950215119851
