Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,65.2294195802923,90.42262749808889,91.0878918254456
1,91.74963143621572,92.98350988314951,93.12000614628148
2,93.45503521831718,92.01703614720978,91.93300553165335
3,94.40875088728319,94.21753849514033,93.18531038721572
4,95.12403763900771,94.72534672927814,93.0739090350338
5,95.68097846859473,95.21131374904445,94.16103257529194
6,96.0413519465628,95.56623348258164,94.1879225568531
7,96.46360773892944,95.06934585562958,93.00092194222495
8,96.64743461405457,96.1122638418696,93.54256299938535
9,96.88586353129608,94.9000764442503,92.13275968039335
10,98.74597309939392,98.25270285027847,94.69883220651505
11,99.59594488833883,98.34552801135743,94.79486785494775
12,99.82345339715705,98.37828983291472,94.7257221880762
13,99.88897584769671,98.46019438680791,94.7218807621389
14,99.92901734524871,98.4055913508791,94.86401352181929
15,99.9362976175309,98.42743256525063,94.80639213275967
16,99.93811768560144,98.4055913508791,94.84096496619544
17,99.939937753672,98.41651195806487,94.82559926244622
18,99.939937753672,98.42743256525063,94.89090350338044
19,99.939937753672,98.41651195806487,94.80639213275967
20,99.93447754946035,98.41651195806487,94.78334357713582
21,99.939937753672,98.4055913508791,94.79102642901044
22,99.939937753672,98.40013104728624,94.83328211432082
23,99.939937753672,98.42743256525063,94.78718500307313
24,99.939937753672,98.41651195806487,94.85248924400736
