Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,58.997506506743356,76.97936005241891,74.89244007375537
1,86.80086635240158,86.52943103636562,86.62799631223109
2,89.36898239994177,88.9101234028612,90.23509526736323
3,90.56840725843148,90.38986567653161,90.37722802704363
4,91.21999162768688,90.1769138364093,91.26843884449907
5,91.8442749758841,91.59659277055805,92.47848801475106
6,92.35753417177803,91.64027519930109,92.57836508912108
7,92.57958247638463,91.53652943103636,91.80239704978487
8,92.97271717962252,90.61919842743256,91.52965580823601
9,93.15472398667711,92.21906738014634,92.49769514443761
10,94.71270225506434,93.52407993884461,94.78334357713582
11,95.36428662431976,93.70426995740964,94.82175783650891
12,95.50807200189287,93.95544392268211,94.93700061462815
13,95.5644941120798,93.91176149393907,94.85248924400736
14,95.6245563584078,93.9827454406465,94.90626920712968
15,95.86116520757876,93.97728513705363,94.98309772587584
16,96.03043153813954,93.57322267118052,94.99078057775046
17,95.93760806654169,94.07557060172546,94.91395205900429
18,96.03407167428063,93.89538058316043,94.95236631837739
19,95.93942813461224,93.8789996723818,94.9177934849416
20,96.07593323990318,93.89538058316043,94.87169637369391
21,95.97764956409371,93.85169815441739,94.93700061462815
22,96.0413519465628,93.93906301190347,94.93315918869084
23,96.00495058515189,93.97182483346074,94.94084204056546
24,96.07411317183264,93.9281424047177,94.96389059618929
