Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,46.79030995759242,79.07065632849186,77.03979717271051
1,85.35755237245873,87.22288959266136,87.15043023970497
2,88.77746027701437,88.20028393578683,88.03395820528578
3,90.12977085342993,90.38440537293873,89.9277811923786
4,91.15446917714723,89.65818499508573,90.10832821143208
5,91.64406748812407,90.95227694659823,92.0059926244622
6,92.23376954298091,90.89767391066943,90.80746773202212
7,92.55592159146752,91.65119580648684,91.66026429010448
8,92.62872431428936,91.1761493939063,92.28641671788567
9,93.12742296561892,91.62389428852245,92.20574677320221
10,94.52341517572758,93.56776236758763,94.52596803933619
11,95.04031450776259,93.72065086818827,94.73724646588812
12,95.1476985239248,93.72611117178116,94.55285802089735
13,95.38430737309575,93.78071420770995,94.76413644744929
14,95.40614818994231,93.96636452986786,94.63352796558081
15,95.671878128242,93.99366604783226,94.79102642901044
16,95.75196112334602,93.9281424047177,94.82944068838351
17,95.72466010228783,93.98820574423938,94.84096496619544
18,95.75924139562821,93.78071420770995,94.78718500307313
19,95.6955390131591,94.0100469586109,94.83712354025813
20,95.70281928544128,93.96636452986786,94.86401352181929
21,95.7829022805453,93.78071420770995,94.8678549477566
22,95.75560125948711,94.09741181609698,94.83328211432082
23,95.84114445880276,93.96090422627498,94.78718500307313
24,95.75924139562821,94.07557060172546,94.83328211432082
