Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,18.803123236809057,19.00731680681446,19.549016594960047
1,18.926887865606176,18.9963961996287,19.549016594960047
2,46.93045519902444,67.9425576062029,69.15719114935463
3,84.2800720746956,87.39215900404062,87.42701290719114
4,88.5481317001256,88.238506060937,87.88414259373079
5,90.20621371239285,90.60281751665393,91.16472034419175
6,91.22727189996907,92.0661788795457,92.60141364474492
7,91.95347906011685,92.27913071966802,92.91256914566686
8,92.5231603661977,92.62312984601944,92.85878918254456
9,92.80345084906176,93.2019220268647,93.87292562999384
10,94.20854339952315,94.22845910232608,94.48755377996312
11,94.64535973645415,94.56699792508464,94.48755377996312
12,94.76184409296908,94.73626733646391,94.5797480024585
13,94.88014851755456,94.69258490772087,94.57206515058388
14,94.94203083195312,95.02566342688654,94.71035648432698
15,95.09127641373787,94.82909249754286,94.75645359557467
16,95.16043900041862,94.95467948017911,94.73724646588812
17,95.30968458220337,94.99290160532927,94.77950215119851
18,95.15679886427752,95.0092825161079,94.70267363245236
19,95.2114009063939,94.9819809981435,94.62584511370619
20,95.24416213166373,94.99836190892213,94.83328211432082
21,95.30968458220337,95.16763132030141,94.82559926244622
22,95.28056349307464,95.08026646281533,94.75645359557467
23,95.27692335693355,95.07480615922246,94.77950215119851
24,95.26054274429863,95.12394889155837,94.7257221880762
