Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,42.540451012867884,77.5253904117069,77.519975414874
1,85.39213366579911,84.23610352735612,84.09649661954516
2,88.9412664033635,88.69717156273889,89.09035033804548
3,90.81775658409626,90.29704051545266,91.61800860479408
4,91.73143075551026,91.65665611007972,92.43239090350338
5,92.22648927069874,92.24636889811073,92.19038106945298
6,92.71972771781665,92.61766954242657,92.86263060848185
7,93.0236790855978,92.61766954242657,92.36708666256914
8,93.37495222321316,91.77132248553019,91.15319606637983
9,93.40043317620079,92.99989079392815,93.06622618315919
