Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,18.935988205958903,22.04870590804849,21.246926859250152
1,65.48240904209818,77.28513705362018,75.91041794714198
2,88.9176055184464,90.78300753521896,90.9457590657652
3,91.95529912818739,92.65589166757671,92.32867240319605
4,93.31671004495568,93.75887299333843,92.87799631223109
5,94.37962979815445,94.21207819154745,92.8818377381684
6,95.18227981726517,94.81271158676422,93.0239704978488
7,95.75014105527548,95.0911870700011,92.16733251382912
8,96.40718562874252,95.78464562629682,93.06238475722188
9,96.57099175509165,95.70820137599651,93.33512599877074
