Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,34.5084906175491,58.496232390520916,58.324370006146275
1,82.06686930091186,85.2681009064104,87.1581130915796
2,87.77642283821415,88.27672818608715,89.50906576521204
3,89.60741131718328,89.49983619089221,90.71527350952672
4,90.61208889212458,90.38986567653161,92.54763368162261
5,91.09440693081922,90.38440537293873,92.69360786724032
6,91.80969368254374,90.05132685377308,90.6038721573448
7,92.14822634366526,90.91405482144808,93.03549477566072
8,92.23012940683982,91.36179971606421,92.98939766441302
9,92.71790764974611,90.97957846456262,91.84849416103256
10,94.2940865988388,93.3384296166867,94.6719422249539
11,94.89288899404839,93.26744566997925,94.96389059618929
12,95.03121416740987,93.39303265261549,95.05608481868468
13,95.20412063411172,93.73703177896692,94.81023355869698
14,95.28056349307464,93.57322267118052,94.98693915181315
15,95.41160839415394,93.57322267118052,95.12523048555623
16,95.59543526927908,93.63874631429508,95.08297480024585
17,95.61181588191398,93.75341268974555,95.13675476336816
18,95.57541452050307,93.7916348148957,95.02151198524892
19,95.6554975156071,93.81347602926724,95.05224339274739
20,95.63183663068999,93.83531724363876,94.98693915181315
21,95.75378119141656,93.4967784208802,94.99846342962506
22,95.74468085106383,93.7916348148957,95.07145052243392
23,95.61727608612563,93.7916348148957,95.07529194837123
24,95.68643867280637,93.67696843944523,95.02535341118622
