Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,19.105254536519666,22.414546248771433,22.518438844499077
1,44.52614527783339,72.07054712242001,72.06515058389672
2,81.20233696740259,84.58556295730043,83.31284572833435
3,86.9046102324227,87.99825270285028,88.65242778119237
4,88.89576470159984,88.45691820465218,88.94437615242778
5,89.92410316145825,90.2042153543737,91.00722188076213
6,90.57204739457256,90.94135633941247,90.88813767670558
7,91.3164552354258,91.19799060827782,91.45666871542716
8,91.72961068743972,91.67303702085836,92.1058696988322
9,92.19190797735835,91.98973462924539,92.06361401352181
