Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,18.67571847187085,18.80528557387791,19.549016594960047
1,33.27812460186011,58.15769356776237,60.863552550706814
2,74.76293613381141,83.06759855847984,81.57652120467117
3,84.87705440183463,85.73768701539805,84.93776889981561
4,87.83466501647162,86.31647919624331,86.78933620159802
5,89.25613817956793,89.63088347712133,89.23248309772586
6,90.21895418888667,90.24789778311674,89.29010448678548
7,91.06710590976103,91.14884787594191,90.93807621389058
8,91.46206068106947,90.86491208911215,90.01613398893669
9,92.01900151065651,91.5856721633723,91.43746158574062
