Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,17.42897184354695,19.67347384514579,21.070221266133988
1,22.112006989061392,25.98012449492192,28.230639213275964
2,29.192071783484703,31.576935677623673,33.5779041180086
3,34.93074640991573,38.39139456153762,41.10325752919483
4,43.04096973226799,50.03276182155728,49.87323294406883
5,57.614254773128515,62.59692038877361,61.20928088506453
6,67.94860127768779,69.93010811401113,69.6757836508912
7,74.28243816318731,76.72272578355357,76.07559926244622
8,77.88617294286807,79.96614611772415,79.16026429010448
9,80.4761298072548,80.74150922791307,80.68915181315303
