Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,18.85044500664325,19.564267773288197,21.673325138291332
1,57.89818539213367,77.34520039314185,77.89643515673018
2,85.15006461241651,85.57387790761166,84.9838660110633
3,88.49352965800922,88.75723490226056,88.26828518746159
4,89.90590248075279,89.06847220705471,87.82652120467117
5,90.72493311249842,91.00141967893414,91.45666871542716
6,91.50938245090366,90.96865785737687,91.10325752919482
7,92.03356205522087,90.89767391066943,90.63844499078057
8,92.24651001947474,91.53652943103636,91.94837123540258
9,92.6978869009701,91.15430817953478,91.55270436385986
10,94.30682707533262,93.64966692148083,93.88444990780577
11,94.8655879729902,93.69334935022387,93.98048555623846
12,95.07125566496187,93.91176149393907,94.06883835279655
13,95.18045974919463,93.94998361908922,94.18023970497849
14,95.32970533097938,93.85715845801028,93.99585125998769
15,95.58633492892635,93.89538058316043,94.18023970497849
16,95.65003731139545,94.14109424484002,94.1379840196681
17,95.691898877018,94.30490335262641,94.21481253841425
18,95.67005806017146,94.07557060172546,94.23017824216349
19,95.68643867280637,93.99912635142515,94.23017824216349
20,95.85024479915549,94.10833242328273,94.2877996312231
21,95.76470159983984,94.00458665501802,94.24554394591271
22,95.74286078299329,94.00458665501802,94.29932390903502
23,95.63911690297218,94.01550726220378,94.20712968653963
24,95.81384343774457,94.09741181609698,94.20328826060232
0,19.52387019274521,19.749918095446105,20.889674247080514
1,55.410152339697504,67.60947908703724,65.78057775046096
2,80.6508563420272,83.25324888063777,82.59834050399508
3,86.45505341899788,85.8086709621055,88.61401352181929
4,88.35338441657719,88.43507699028066,89.48601720958818
5,89.06139089601952,88.57704488369554,89.56668715427166
6,89.89498207232951,88.68625095555312,88.47956361401351
7,90.42462188085835,90.38986567653161,91.14935464044252
8,90.75405420162714,90.11139019329475,92.41702519975415
9,91.06528584169048,90.30250081904553,91.89843269821758
10,92.91811513750615,92.39379709511849,93.92670559311615
11,93.64068216151284,92.61220923883367,93.88060848186846
12,93.78446753908597,92.68319318554111,93.96896127842655
13,93.92279271244746,92.8470022933275,94.09188690842039
14,94.14848115319514,92.7705580430272,94.17255685310386
15,94.33048796024973,92.73779622146992,94.1917639827904
16,94.39601041078937,92.89068472207055,94.31468961278425
17,94.42513149991811,92.8797641148848,94.32621389059618
18,94.52341517572758,92.90706563284918,94.32621389059618
19,94.46335292939956,92.96712897237086,94.31084818684695
20,94.63079919188978,92.96712897237086,94.31084818684695
21,94.56891687749123,92.9289068472207,94.28011677934849
22,94.49429408659884,92.96712897237086,94.31084818684695
23,94.60167810276104,93.01627170470678,94.31084818684695
24,94.5834774220556,93.0654144370427,94.29548248309771
0,45.29967420781538,69.35677623675876,63.82529194837123
1,83.85053601004678,86.64955771540897,86.80470190534726
2,88.70101741805144,88.76269520585345,89.64351567301782
3,90.2244143930983,90.03494594299443,90.86124769514443
4,91.36195693718946,91.18707000109207,92.02904118008604
5,91.87521613308338,91.77132248553019,93.37738168408112
6,92.43397703074095,91.61297368133668,92.46696373693915
7,92.75248894308648,92.31189254122529,92.82421634910878
8,93.05280017472654,92.2845910232609,93.74231714812538
9,93.24026718599276,92.2572895052965,92.60909649661954
10,94.49975429081047,93.5786829747734,94.44529809465273
11,95.22596145095828,93.77525390411708,94.72956361401351
12,95.36792676046085,93.9281424047177,94.84480639213275
13,95.5208124783867,94.0373484765753,94.79870928088505
14,95.60089547349071,94.15201485202577,94.99846342962506
15,95.80110296125076,94.10833242328273,95.02535341118622
16,95.81384343774457,94.10287211968985,94.99078057775046
