Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,34.45024843929163,68.47220705471224,67.40934234787953
1,82.7912563929891,84.69476902915802,86.39751075599261
2,88.9103252461642,88.6425685268101,89.3899815611555
3,90.73949365706278,90.58643660587529,91.81392132759679
4,91.77875252534446,90.89221360707656,92.82037492317147
5,92.40303587354167,90.96865785737687,91.35679164105716
6,92.88717398030687,92.3664955771541,92.95482483097726
7,92.99637806453961,92.64497106039096,92.60909649661954
8,93.56241923447938,93.19646172327182,92.7358635525507
9,93.79902808365034,92.81970077536312,92.57068223724646
